Arrival time,private,public,workplace
00:00,0.8226168306523748,0.5685843521226543,0.3621837549933422
00:15,0.634925289968767,0.5213537030645425,0.34753661784287615
00:30,0.6109750673294524,0.5219592242063132,0.35153129161118507
00:45,0.5327702587112826,0.460801588887476,0.3608521970705726
01:00,0.48486981343265345,0.4377917855001907,0.35019973368841545
01:15,0.44625618917743204,0.3845059250243722,0.322237017310253
01:30,0.4051986646528928,0.40267155927749215,0.3062583222370173
01:45,0.3524104188356282,0.4293144895154014,0.31158455392809586
02:00,0.31624069484972456,0.2912556691916898,0.27163781624500666
02:15,0.287891451725638,0.24947471040951394,0.2756324900133156
02:30,0.25660952827837,0.21253792076150338,0.21038615179760323
02:45,0.21310810348451303,0.20103301906786078,0.23568575233022634
03:00,0.1837813002526993,0.20284958249317275,0.20372836218375498
03:15,0.14027987545884227,0.2107213573361914,0.21837549933422107
03:30,0.15005547653611354,0.15682997571860222,0.19440745672436752
03:45,0.10997551211930144,0.1453250740249596,0.21970705725699066
04:00,0.10704283179612005,0.1453250740249596,0.24500665778961384
04:15,0.10313259136521157,0.16712383512870352,0.2623169107856192
04:30,0.11339697249634637,0.19255572308307145,0.24101198402130494
04:45,0.1358808549740702,0.19134468079953013,0.3781624500665779
05:00,0.14321255578202363,0.2040606247767141,0.33155792276964047
05:15,0.14272377572816008,0.27127347151325787,0.2263648468708389
05:30,0.15347693691315845,0.3045771343106444,0.27296937416777634
05:45,0.17547203933701874,0.32758693769792974,0.3715046604527297
06:00,0.25416562800905224,0.3851114461661429,0.5099866844207723
06:15,0.30059973312609056,0.4050936438445748,0.4527296937416778
06:30,0.30206607328768126,0.4583795043203933,0.5193075898801598
06:45,0.3553430991588095,0.4995549419607986,0.5872170439414115
07:00,0.4350142479385701,0.567373309839113,0.5952063914780292
07:15,0.4824259131633356,0.6545683542540888,0.7456724367509987
07:30,0.5313039185496918,0.6224757337402435,0.8508655126498004
07:45,0.536680499142191,0.6691008616565847,0.8601864181091878
08:00,0.5938677654442277,0.916153487499016,1.0758988015978694
08:15,0.6559428322849001,0.8834553458434001,1.0173102529960054
08:30,0.7150852188023911,0.9688338268330638,1.1065246338215713
08:45,0.8441231530223714,1.0560288712480397,1.1837549933422105
09:00,0.7424569018187506,0.9573289251394214,1.25965379494008
09:15,0.7189954592332997,0.9173645297825574,1.2383488681757657
09:30,0.7561427433269303,0.9076761915142266,1.3834886817576564
09:45,0.7967114877976059,0.8804277401345468,1.2862849533954728
10:00,0.7512549427882947,1.0645061672328289,1.4207723035952065
10:15,0.6872247557321681,1.0905435763289677,1.4820239680426097
10:30,0.6872247557321681,1.1432239156630153,1.5725699067909455
10:45,0.7277935002028437,1.1123423374327115,1.637816245006658
11:00,0.7317037406337522,1.1426183945212447,1.6830892143808258
11:15,0.7488110425189769,1.22920791779445,1.7097203728362185
11:30,0.801110508282378,1.2025649875565405,1.6165113182423436
11:45,0.8387465724298724,1.3890654992219054,1.8868175765645805
12:00,0.9017991993782717,1.4284243734369986,1.8894806924101197
12:15,0.9795152279425781,1.458094909383761,1.8109187749667113
