Arrival Time,private,public,workplace
09:00,2.418351778559562,1.5101628927911275,1.0608485812781756
09:15,2.539576128902922,1.6100730442978322,1.1061713302544598
09:30,2.495645789101203,1.5240774288781536,1.0762513751375138
09:45,2.415368618309795,1.46755512634798,0.9855825838103026
10:00,2.492339247905735,1.4144659215428448,1.0326261514632755
10:15,2.376936121514773,1.4586128458669443,1.0384164275466283
10:30,2.455650453861463,1.422964667334502,1.0714066515495089
10:45,2.393092424658789,1.5093065716852778,1.1755961566725455
11:00,2.2582681371895688,1.4595881261595547,1.1636219806763286
11:15,2.3092282972354288,1.4615881966821815,1.1096603766954811
11:30,2.2946949487464496,1.3997848879248012,1.073835321404904
11:45,2.350041463800815,1.3557656672357374,1.0306847764572722
12:00,2.2802249505603167,1.4158529882418422,0.9998492690883996
12:15,2.3166417858509933,1.4341492371425684,1.008970761961016
12:30,2.2952007970570203,1.3720409733404901,1.0160006027727546
12:45,2.368715709178436,1.4310712146832947,1.0500667514303879
13:00,2.4376053523035233,1.502153823365398,1.0063103936282254
13:15,2.4437277692438983,1.4410976572310121,1.0324122459751914
13:30,2.4860511828856136,1.5386523125996812,0.989503706034543
13:45,2.5420359271468054,1.436981369853356,1.0051763457968708
14:00,2.5073743607978596,1.5784889589905364,0.9875696090047393
14:15,2.607672562773203,1.544322154033879,1.045223353971107
14:30,2.7769426772058354,1.5799394147233652,1.0840058038110574
14:45,2.7644878498157555,1.5681652430448356,1.1244321198331437
15:00,2.7081498085364717,1.6080303407318934,1.2138299392640228
15:15,2.7605573090186453,1.6545995316910442,1.2302557870370372
15:30,2.84040733448191,1.6898584874721236,1.19385
15:45,2.90092295298924,1.807498043267274,1.2389258764111706
16:00,2.8020670651840702,1.8326317082910943,1.280548607492328
16:15,3.0978107705406557,1.860434503552451,1.256198043247959
16:30,3.111127178275669,2.035882444785102,1.163882191780822
16:45,3.1886813979333666,2.1107805395151615,1.125620422979798
17:00,3.3691281500860897,2.177336035818006,1.0637653763872175
17:15,3.3073327625194846,2.167478162340338,1.1074875748910675
17:30,3.370588882448909,2.2700704871538204,1.035357821887596
17:45,3.547487103905674,2.302072392725206,1.0272261086565209
18:00,3.6201512563800553,2.411039622178606,0.9873646362098139
18:15,3.629536311686346,2.463135449213397,0.8993812940584088
18:30,3.6213148918025797,2.492463383228714,0.9570792773831448
18:45,3.672268434875707,2.57379584650577,0.9808842592592593
19:00,3.7584954625124904,2.70161740857861,0.9918473240967128
19:15,3.826325757575758,2.716514117678725,0.9836260138766736
19:30,3.821465010278705,2.9458610748002902,0.9371322820216049
19:45,3.8800462449618953,2.8126946030882665,0.9681436000411904
20:00,3.8432077006507592,2.7125072281290805,0.9385011239563263
20:15,3.9387299662210724,2.7962366255144033,0.9417641902257287
20:30,3.944715418707721,2.9428221853694487,0.9730663430420712
20:45,4.034741413958723,2.8396921460892046,0.9113525335151103
21:00,4.190937930545425,3.0449146436093555,0.9359515435717077
21:15,4.24231587569914,3.0134103911266785,0.9263786497555819
21:30,4.2476104512317745,3.0737534070867407,0.921446510888571
21:45,4.276660544394599,3.2283748691784404,0.8518272386310362
22:00,4.41732735766361,3.2867536538780935,0.895296244998461
22:15,4.4513803443606115,3.4986911783982175,0.9275207486449863
22:30,4.4010016374269005,3.2662117677553137,0.997348888888889
22:45,4.3628144129104065,3.773426258666376,0.9911466885604817
23:00,4.624440076383091,3.8872797230804443,0.9756507059545733
23:15,4.421759674374705,3.3790050154320985,0.9498513694054777
23:30,4.309417568542568,3.307268573307035,0.9528652377432865
23:45,4.289049896532792,3.1408160197869104,0.9102220911949686
